Row,Fav,MasterGridDataID,ObjLabel,TypeName,IsClosed,FilingDate,NumString,Applicant,Location,Descr,Status,StatusDate,ModifiedDate,IsDeleted,TotalFees,UnpaidFees,CanPayFees,PublicDocCount,IsLockedInt,IsLockedExt,CouncilDistrict,Zoning,Value,IsPublic,LU_JurisdictionID,X,Y,XWGS84,YWGS84,HouseNum,HouseNumInt,StreetName,City,St,Zip,Parcel,Guid,UserFavID,UserID,FavType,FavID,IsActive,IsDeleted1,ContactID,CanEdit,CanView,CanRenew,NeedAccept,Origin,Division,Next Compliance Date,Last Compliance Date,Open Violations,Total Violations,Next Hearing Date,Last Hearing Date
431,False,148437,Code Incident,"Use: Other",True,"12/6/2018 3:17:46 PM",1812C-0007-USE,Commissioner of Revenue's Office,2413 Mosby Ct,Home Occupation permit,Inspection,"1/9/2019 10:00:00 AM","1/9/2019 4:47:16 PM",False,0.00,0.00,False,0,False,True,,R-3,0.00,True,1,11368610.6100000,6836899.7800000,-78.8989860,38.4217756,2413,2413,Mosby Ct,Harrisonburg,VA,22801,007 A 2413-9,c4051a1f-301b-4cbc-8686-9959dd6381e1,,,,,,,,False,True,,False,CE Officer,P&Z,,,0,0,,
432,False,145796,Code Incident,Signage,True,"12/18/2017 4:21:14 PM",1712C-0028-SIGN,Proactive 5 Bluestone,4080 Evelyn Byrd Ave,Illegal signage,No Violations Found,"1/19/2018 3:38:04 PM","1/10/2019 8:15:54 AM",False,0.00,0.00,False,0,False,True,,B-2,0.00,True,1,11385557.5700000,6837172.6900000,-78.8398366,38.4227123,4080,4080,Evelyn Byrd Ave,Harrisonburg,VA,22801,074 C  4,2285906f-a20a-4daf-8966-49f047b20dc0,,,,,,,,False,True,,False,CE Officer,P&Z,,,0,0,,
433,False,148505,Code Incident,Signage,True,"12/21/2018 9:14:33 AM",1812C-0015-SIGN,Proactive 6 Mosby & Kaylor,181 E Mosby Rd,feather sign ROXOR,Sign Notice,"12/21/2018 9:15:51 AM","1/11/2019 2:23:49 PM",False,0.00,0.00,False,0,False,True,,M-1,0.00,True,1,11370207.7600000,6835292.0900000,-78.8933872,38.4173799,181,181,E Mosby Rd,Harrisonburg,VA,22801,006 C  1,3c29727b-779d-49dd-89f8-e50e5c4a19bf,,,,,,,,False,True,,False,CE Officer,P&Z,,,0,0,,
434,False,148548,Code Incident,"Junk, Trash and Debris",True,"1/2/2019 4:18:10 PM",1901C-0001-JNK,Arthur Thomas H Kathleen G,293 Campbell St,"Accumulation of trash. Possible construction as well, and concerns of over occupancy",,"1/2/2019 4:18:10 PM","1/11/2019 4:50:55 PM",False,0.00,0.00,False,0,False,True,,U-R,0.00,True,1,11378335.7700000,6845168.9100000,-78.8651554,38.4445933,293,293,Campbell St,Harrisonburg,VA,22801,026 P 42,0c828101-65b7-496f-b0bf-1257956a324d,,,,,,,,False,True,,False,Citizen,P&Z,,,0,0,,
435,False,148395,Code Incident,"Junk, Trash and Debris",True,"11/30/2018 2:34:52 PM",1811C-0010-JNK,Proactive 6 Preston Heights,97 Dutch Mill Ct,Mattresses,Correction Notice,"11/30/2018 2:37:56 PM","1/16/2019 9:50:13 AM",False,0.00,0.00,False,0,False,True,,R-3,0.00,True,1,11381247.7700000,6843488.9600000,-78.8549653,38.4400116,97,97,Dutch Mill Ct,Harrisonburg,VA,22801,014 L  2,d0f1d158-ab05-4312-9615-e9b65bdf721a,,,,,,,,False,True,,False,CE Officer,P&Z,,,0,0,,
436,False,148215,Code Incident,Inoperable Vehicle,True,"10/31/2018 3:21:26 PM",1810C-0033-INOP,Proactive 6 Reherd Acres,633 Vine St,Dodge Caravan and Cadillac CTS,Correction Notice,"10/31/2018 3:23:39 PM","1/16/2019 9:50:50 AM",False,0.00,0.00,False,0,False,True,,R-2,0.00,True,1,11382649.2700000,6848486.0500000,-78.8501387,38.4537481,633,633,Vine St,Harrisonburg,VA,22802,032 E 21,181fa978-edcd-44f7-a7e0-644b1f998c4d,,,,,,,,False,True,,False,CE Officer,P&Z,,,0,0,,
437,False,147698,Code Incident,Inoperable Vehicle,True,"8/24/2018 11:33:21 AM",1808C-0025-INOP,Anonymous,404 Virginia Ave,Red car dead tags ,Correction Notice,"8/24/2018 11:33:56 AM","1/16/2019 9:58:18 AM",False,0.00,0.00,False,0,False,True,,R-2,0.00,True,1,11376595.2700000,6848632.4400000,-78.8712814,38.4540848,404,404,Virginia Ave,Harrisonburg,VA,22802,035 G  9,c7c93e24-d4bf-4681-80f2-1d486f9960b9,,,,,,,,False,True,,False,CE Officer,P&Z,,,0,0,,
438,False,147703,Code Incident,Inoperable Vehicle,True,"8/24/2018 1:34:45 PM",1808C-0028-INOP,Anonymous,420 West Ave,Gold Honda Accord,Correction Notice,"8/24/2018 1:35:17 PM","1/16/2019 4:36:05 PM",False,0.00,0.00,False,0,False,True,,R-1,0.00,True,1,11368593.5500000,6842183.8000000,-78.8991257,38.4362850,420,420,West Ave,Harrisonburg,VA,22801,021 B 13,b1b1710f-a8b9-4bed-a72f-fe816a2eb535,,,,,,,,False,True,,False,CE Officer,P&Z,,,0,0,,
439,False,148647,Code Incident,"Junk, Trash and Debris",True,"1/22/2019 3:19:01 PM",1901C-0008-JNK,Anonymous,715 Greenbriar Dr,trash,,"1/22/2019 3:19:01 PM","1/23/2019 7:54:51 AM",False,0.00,0.00,False,0,False,True,,R-4,0.00,True,1,11375989.4800000,6839267.3400000,-78.8732639,38.4283620,715,715,Greenbriar Dr,Harrisonburg,VA,22801,012 J  7,38368a45-5742-4c8f-811f-d37b660cf856,,,,,,,,False,True,,False,CE Officer,P&Z,,,0,0,,
440,False,148648,Code Incident,"Junk, Trash and Debris",True,"1/22/2019 3:19:41 PM",1901C-0009-JNK,Anonymous,719 Greenbriar Dr,trash,,"1/22/2019 3:19:41 PM","1/23/2019 7:54:55 AM",False,0.00,0.00,False,0,False,True,,R-4,0.00,True,1,11376003.5200000,6839245.1600000,-78.8732146,38.4283013,719,719,Greenbriar Dr,Harrisonburg,VA,22801,012 J  8,0951875c-4ff0-40d3-b02c-93892d9221a6,,,,,,,,False,True,,False,CE Officer,P&Z,,,0,0,,
441,False,148299,Code Incident,Setback,True,"11/8/2018 8:09:44 AM",1811C-0007-NU,Anonymous,775 Chestnut Dr,storage unit in setbacks,Correction Notice,"12/12/2018 8:59:05 AM","1/23/2019 8:13:26 AM",False,0.00,0.00,False,0,False,True,,R-1,0.00,True,1,11372907.7700000,6844923.7100000,-78.8841041,38.4438592,775,775,Chestnut Dr,Harrisonburg,VA,22801,023 M  7,2528e9b5-988c-46b9-a6e5-970cbe18d17d,,,,,,,,False,True,,False,CE Officer,P&Z,,,0,0,,
442,False,147104,Code Incident,Tall Grass and Weeds,True,"6/5/2018 9:34:10 AM",1806C-0006-TGW,Anonymous,70 Baxter Dr,tgw,Tall Weeds and Grass Notice,"8/1/2018 4:11:42 PM","1/23/2019 9:19:18 AM",False,0.00,0.00,False,0,False,True,,B-2,0.00,True,1,11366849.9300000,6833789.3300000,-78.9050837,38.4132133,70,70,Baxter Dr,Harrisonburg,VA,22801,001 C 11,99476093-ff68-498e-9ef8-2c38e89d26c4,,,,,,,,False,True,,False,CE Officer,P&Z,,"6/19/2018 12:00:00 AM",1,1,,
443,False,148396,Code Incident,Inoperable Vehicle,True,"11/30/2018 2:49:35 PM",1811C-0011-INOP,Proactive 6 Preston Heights,535 Tabb Ct,Panel Van,Inoperable Vehicle Notice,"11/30/2018 3:50:49 PM","1/23/2019 9:20:09 AM",False,0.00,0.00,False,0,False,True,,R-1,0.00,True,1,11379354.2400000,6843363.1500000,-78.8615746,38.4396459,535,535,Tabb Ct,Harrisonburg,VA,22801,015 N 20,ea5d0cc9-1230-4c6a-aaa9-175e41d057dc,,,,,,,,False,True,,False,CE Officer,P&Z,,,0,0,,
444,False,148405,Code Incident,Signage,True,"12/3/2018 12:24:23 PM",1812C-0001-SIGN,Proactive 6 Preston Heights,780 Martin Luther King Jr Way,Illegal signage,Sign Notice,"1/14/2019 12:16:44 PM","1/23/2019 3:06:17 PM",False,0.00,0.00,False,0,False,True,,B-2C,0.00,True,1,11380400.2900000,6843901.3000000,-78.8579298,38.4411349,780,780,Martin Luther King Jr Way,Harrisonburg,VA,22801,015 M  6,0c756b94-eefe-4e03-9db9-994137a07f00,,,,,,,,False,True,,False,CE Officer,P&Z,,,0,0,,
445,False,148412,Code Incident,Signage,True,"12/4/2018 10:06:46 AM",1812C-0003-SIGN,Proactive 6 Preston Heights,1001 E Market St,Flag sign,Sign Notice,"12/4/2018 10:07:23 AM","1/23/2019 3:06:34 PM",False,0.00,0.00,False,0,False,True,,B-2,0.00,True,1,11381405.4900000,6844051.0000000,-78.8544222,38.4415566,1001,1001,E Market St,Harrisonburg,VA,22801,028 M  5,a969e329-0ab9-440c-be05-053e5fc764eb,,,,,,,,False,True,,False,CE Officer,P&Z,,,0,0,,
446,False,148639,Code Incident,Inoperable Vehicle,True,"1/22/2019 11:06:20 AM",1901C-0007-INOP,,1214 Victorian Village Dr,two inoperable vehicles.  Purple Toyota with damage and white suv.,,"1/22/2019 11:06:20 AM","1/24/2019 8:26:09 AM",False,0.00,0.00,False,0,False,True,,R-4,0.00,True,1,11382057.5400000,6851029.2200000,-78.8522391,38.4607253,1214,1214,Victorian Village Dr,Harrisonburg,VA,22802,042 M  1-C,9bbe49f4-83e5-40be-868d-5049c2013b22,,,,,,,,False,True,,False,CE Officer,P&Z,,,0,0,,
447,False,147084,Code Incident,Tall Grass and Weeds,True,"5/31/2018 4:18:45 PM",1805C-0048-TGW,Anonymous,945 Drake Ln,TGW,,"5/31/2018 4:18:45 PM","1/24/2019 8:26:28 AM",False,0.00,0.00,False,0,False,True,,R-7,0.00,True,1,11378743.5300000,6851438.0900000,-78.8638185,38.4618125,945,945,Drake Ln,Harrisonburg,VA,22802,040 B 49,dc45ffdf-df67-49f3-856c-ce2fba6a6dc4,,,,,,,,False,True,,False,CE Officer,P&Z,,,0,0,,
