Row,Fav,MasterGridDataID,ObjLabel,TypeName,IsClosed,FilingDate,NumString,Applicant,Location,Descr,Status,StatusDate,ModifiedDate,IsDeleted,TotalFees,UnpaidFees,CanPayFees,PublicDocCount,IsLockedInt,IsLockedExt,CouncilDistrict,Zoning,Value,IsPublic,LU_JurisdictionID,X,Y,XWGS84,YWGS84,HouseNum,HouseNumInt,StreetName,City,St,Zip,Parcel,Guid,UserFavID,UserID,FavType,FavID,IsActive,IsDeleted1,ContactID,CanEdit,CanView,CanRenew,NeedAccept,Origin,Division,Next Compliance Date,Last Compliance Date,Open Violations,Total Violations,Next Hearing Date,Last Hearing Date
1411,False,228835,Code Incident,Chickens,False,"11/16/2021 11:21:35 AM",2111C-0013-CHK,,138 Broad St,Keeping chickens without a permit in back yard.,Correction Notice,"11/16/2021 2:20:17 PM","11/16/2021 2:23:56 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11378664.3300000,6847280.3300000,-78.8640375,38.4503947,138,138,Broad St,Harrisonburg,VA,22802,034 RR15,eba90713-38ec-455b-b18c-6d17ac71de51,,,,,,,,False,True,,False,CE Officer,P&Z,,,0,0,,
1412,False,228844,Code Incident,"Junk, Trash and Debris",True,"11/17/2021 8:16:44 AM",2111C-0015-JNK,Anonymous,1791 Park Lawn Dr,Junk in back yard.,No Violations Found,"11/17/2021 8:15:00 AM","11/17/2021 8:52:59 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11367630.8100000,6847667.6700000,-78.9025708,38.4513318,1791,1791,Park Lawn Dr,Harrisonburg,VA,22801,123 E 46,90616ba6-5016-4de8-aaa8-c64fabe740f4,,,,,,,,False,True,,False,Citizen,P&Z,,,0,0,,
1413,False,228668,Code Incident,"Junk, Trash and Debris",True,"10/27/2021 8:24:03 AM",2110C-0021-JNK,Anonymous,227 Chicago Ave,Junk and trash,Inspection,"11/11/2021 12:00:00 AM","11/18/2021 8:22:34 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11375790.8100000,6848122.5200000,-78.8740834,38.4526756,227,227,Chicago Ave,Harrisonburg,VA,22802,035 M  2,f44473d9-3871-4c08-a87b-ed62055a9cde,,,,,,,,False,True,,False,Citizen,P&Z,,"11/10/2021 12:00:00 AM",1,1,,
1414,False,227558,Code Incident,Signage,True,"8/12/2021 10:34:12 AM",2108C-0015-SIGN,Anonymous,130 University Blvd,Feather signs on property.,Violations Remedied,"11/15/2021 12:30:00 AM","11/18/2021 10:17:48 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11383256.1700000,6839644.2500000,-78.8479024,38.4294754,130,130,University Blvd,Harrisonburg,VA,22801,078 C  1,9110be1d-7288-451d-a6c3-30765f5eef58,,,,,,,,False,True,,False,Citizen,P&Z,,"8/26/2021 12:00:00 AM",1,1,,
1415,False,228663,Code Incident,"Junk, Trash and Debris",True,"10/27/2021 8:17:09 AM",2110C-0016-JNK,Anonymous,1014 Paul St,Trash and junk on property.,No Violations Found,"10/27/2021 8:15:00 AM","11/18/2021 10:19:26 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11379452.5900000,6842921.0800000,-78.8612251,38.4384330,1014,1014,Paul St,Harrisonburg,VA,22801,015 C  3,fe5336f2-b4dd-4b66-a803-f863dc2bfcb8,,,,,,,,False,True,,False,Citizen,P&Z,,,0,0,,
1416,False,228778,Code Incident,Property Maintenance,True,"11/8/2021 2:29:59 PM",2111C-0007-PM,Paula Stewart-Hines,626 John Tyler Cir Apt 104,"Overlook at Stone Spring Septic backup into apartment, sat on floor for 5 days. Landlord ripped out linoleum, subfloor concrete. Landlord put sealant on it today, but the smell is bad and she has to keep windows open. Apartment still smells like sewage.",No Violations Found,"11/9/2021 10:30:00 AM","11/18/2021 4:30:31 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11373616.6600000,6836290.7200000,-78.8815037,38.4201616,626,626,John Tyler Cir,Harrisonburg,VA,22801,093 A  3,080dbb27-03dc-494d-b8b3-68a10dfd01a6,,,,,,,,False,True,,False,Citizen,BLD,,,0,0,,
1417,False,228820,Code Incident,Working Without a Permit,False,"11/15/2021 9:01:01 AM",2111C-0011-NP,,2273 Lake Terrace Dr,Neighbor concerned work is being done without a permit in the rear yard. It appears a cinder block retaining like wall is being built and looks like it may evolve into a room addition.,Inspection,"11/19/2021 3:30:00 PM","11/19/2021 12:17:38 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11376712.5700000,6860652.4300000,-78.8710415,38.4870921,2273,2273,Lake Terrace Dr,Harrisonburg,VA,22802,053 L 25-A,961af660-936c-4917-9ab4-38c108fb3f4e,,,,,,,,False,True,,False,Citizen,BLD,,"12/19/2021 12:00:00 AM",1,1,,
1418,False,227938,Code Incident,"Use: Occupancy",True,"9/15/2021 1:26:53 PM",2109C-0012-OCC,,1040 N Main St,Neighbor called to complain about the number of people living within the dwelling. Lots of cars in the yard. ,No Violations Found,"11/23/2021 12:00:00 PM","11/23/2021 3:03:37 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11380965.2500000,6850657.8800000,-78.8560488,38.4596940,1040,1040,N Main St,Harrisonburg,VA,22802,041 G 12 13,dd301fea-8b9e-49b7-979e-3f5c542e5d89,,,,,,,,False,True,,False,Citizen,P&Z,,,0,0,,
1419,False,226606,Code Incident,"Junk, Trash and Debris",True,"6/21/2021 2:45:23 PM",2106C-0030-JNK,,317 S Liberty St,Junk at property.,Violations Remedied,"7/20/2021 12:30:00 AM","11/30/2021 11:13:24 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11376277.2800000,6845076.3800000,-78.8723415,38.4443165,317,317,S Liberty St,Harrisonburg,VA,22801,025 I  3,ff44f454-e50a-4bab-8512-b90a4843dfc4,,,,,,,,False,True,,False,Public Works,P&Z,,"7/5/2021 12:00:00 AM",1,1,,
1420,False,226607,Code Incident,"Junk, Trash and Debris",True,"6/21/2021 3:16:30 PM",2106C-0031-JNK,,325 S Liberty St,Couch and other junk on porch.,Violations Remedied,"7/9/2021 12:30:00 AM","11/30/2021 1:07:04 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11376239.6200000,6845010.7800000,-78.8724721,38.4441360,325,325,S Liberty St,Harrisonburg,VA,22801,025 I  2,9c4f313e-5f63-46b2-9be8-a4eb08da9bd7,,,,,,,,False,True,,False,Public Works,P&Z,,"7/5/2021 12:00:00 AM",1,1,,
1421,False,227680,Code Incident,"Junk, Trash and Debris",True,"8/18/2021 10:08:10 AM",2108C-0020-JNK,Anonymous,393 W Water St,plastic leather loveseat on front porch,Violations Remedied,"12/3/2021 10:30:00 AM","12/3/2021 10:17:45 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11375249.8000000,6846909.0200000,-78.8759552,38.4493373,393,393,W Water St,Harrisonburg,VA,22801,025 A 14,2871425c-88ec-4631-a060-dd03b778f06a,,,,,,,,False,True,,False,Citizen,P&Z,,"9/1/2021 12:00:00 AM",1,1,,
1422,False,228877,Code Incident,"Junk, Trash and Debris",True,"11/23/2021 11:20:24 AM",2111C-0020-JNK,,277 W Bruce St,Couch and recliner on front porch.,Violations Remedied,"12/8/2021 12:00:00 AM","12/3/2021 1:31:21 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11375690.4500000,6846375.0500000,-78.8744089,38.4478760,277,277,W Bruce St,Harrisonburg,VA,22801,025 E  4,5659af38-23a9-4202-9acc-946411b444e8,,,,,,,,False,True,,False,Public Works,P&Z,"12/7/2021 12:00:00 AM",,1,1,,
1423,False,228271,Code Incident,Chickens,True,"10/1/2021 8:50:04 AM",2110C-0002-CHK,,220 Broad St,Animal Control forwarded pictures of ducks in the rear yard of property. ,Violations Remedied,"10/14/2021 12:30:00 AM","12/3/2021 1:36:01 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11378732.1400000,6847576.4500000,-78.8638048,38.4512086,220,220,Broad St,Harrisonburg,VA,22802,034 OO 2 3 4,a7f071c9-9bef-46ce-a055-38cee6839e29,,,,,,,,False,True,,False,Police,P&Z,,,0,0,,
1424,False,228988,Code Incident,Setback,True,"12/3/2021 2:07:31 PM",2112C-0002-NU,Anonymous,2273 Lake Terrace Dr,Structure being constructed too close to the property line. ,No Violations Found,"12/3/2021 2:00:00 PM","12/3/2021 2:19:01 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11376753.7100000,6860667.5500000,-78.8708980,38.4871341,2273,2273,Lake Terrace Dr,Harrisonburg,VA,22802,053 L 25-A,4996de25-1a5e-49f6-b3cd-28793b141ce9,,,,,,,,False,True,,False,Citizen,P&Z,,,0,0,,
1425,False,226780,Code Incident,"Use: Occupancy",True,"7/7/2021 1:43:40 PM",2107C-0014-OCC,Campbell Cannie,222 Campbell St,"4 JMU male students moving in, concerned it might be a new frat house, lots of work being done (note: there are no current permits)",,"7/7/2021 1:43:40 PM","12/6/2021 10:58:31 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11377771.8700000,6845441.9000000,-78.8671282,38.4453367,222,222,Campbell St,Harrisonburg,VA,22801,026 N  2,46eaf851-b47f-4b1d-9e11-b79b34c1bda9,,,,,,,,False,True,,False,Citizen,P&Z,,,0,0,,
1426,False,227703,Code Incident,"Use: Occupancy",True,"8/20/2021 11:57:09 AM",2108C-0029-OCC,Anonymous,222 Campbell St,Used as student rental. Has more than 2 unrelated people.,,"8/20/2021 11:57:09 AM","12/6/2021 10:58:45 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11377771.8700000,6845441.9000000,-78.8671282,38.4453367,222,222,Campbell St,Harrisonburg,VA,22801,026 N  2,92876333-ed1d-4526-93ac-635b37866366,,,,,,,,False,True,,False,Citizen,P&Z,,,0,0,,
1427,False,228857,Code Incident,"Junk, Trash and Debris",True,"11/19/2021 9:12:54 AM",2111C-0018-JNK,,517 Gulburg Ln,Couch in stormwater basin.,Violations Remedied,"12/6/2021 12:30:00 AM","12/6/2021 11:31:28 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11382796.9000000,6835325.3300000,-78.8494483,38.4176111,517,517,Gulburg Ln,Harrisonburg,VA,22801,081 F  2,3d62de10-1832-4a0f-8ac1-b72d76efce50,,,,,,,,False,True,,False,Engineering,P&Z,,"12/3/2021 12:00:00 AM",1,1,,
1428,False,228810,Code Incident,"Junk, Trash and Debris",True,"11/12/2021 2:11:10 PM",2111C-0010-JNK,Anonymous,1007 S Main St,Accumulation of trash in the back yard. ,Violations Remedied,"11/29/2021 12:00:00 AM","12/6/2021 11:32:36 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11374963.0100000,6843202.4000000,-78.8769035,38.4391560,1007,1007,S Main St,Harrisonburg,VA,22801,018 T  1 2 3,d6ac919f-3c27-4273-a99a-a68fe0dfb59f,,,,,,,,False,True,,False,Citizen,P&Z,,"11/26/2021 12:00:00 AM",1,1,,
1429,False,228667,Code Incident,"Junk, Trash and Debris",True,"10/27/2021 8:22:42 AM",2110C-0020-JNK,Anonymous,1382 Northampton Ct,Junk and trash in back yard.,Violations Remedied,"11/23/2021 1:40:41 PM","12/6/2021 11:33:51 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11371887.9000000,6842229.5400000,-78.8876253,38.4364494,1382,1382,Northampton Ct,Harrisonburg,VA,22801,019 K 24,8f8a5145-2d50-42a1-abb5-d4e5434a9387,,,,,,,,False,True,,False,Citizen,P&Z,,"11/10/2021 12:00:00 AM",1,1,,
1430,False,228277,Code Incident,"Junk, Trash and Debris",True,"10/1/2021 10:40:59 AM",2110C-0003-JNK,,647 E Rock St,Junk on front porch.,Violations Remedied,"11/17/2021 11:26:26 AM","12/6/2021 11:50:50 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11380563.4300000,6847334.3500000,-78.8574068,38.4505635,647,647,E Rock St,Harrisonburg,VA,22802,033 R  6,21aee212-f0cb-4f05-8a81-33bbc2ddf622,,,,,,,,False,True,,False,Public Works,P&Z,,,0,0,,
1431,False,228756,Code Incident,Property Maintenance,True,"11/5/2021 2:27:01 PM",2111C-0005-PM,,1221 Old Richmond Cir,"Tenant complaining about sources of black mold coming from a leaking dish washer pipe under the sink. There are plumbing issues in the bathrooms with leaking pipes. There are other sources of black mold through out the house. The roof leaks as well. Also, the oven has not worked for quite some time. She has notified the land lord with no resolution.",No Violations Found,"12/8/2021 11:37:32 AM","12/8/2021 11:38:33 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11382236.1500000,6850297.7600000,-78.8516056,38.4587186,1221,1221,Old Richmond Cir,Harrisonburg,VA,22802,042 I  6,a15cd478-ca4a-4d3a-aadf-cdcf43b5a207,,,,,,,,False,True,,False,Citizen,BLD,"12/22/2021 12:00:00 AM","12/8/2021 9:30:00 AM",0,3,,
1432,False,228665,Code Incident,"Junk, Trash and Debris",True,"10/27/2021 8:19:46 AM",2110C-0018-JNK,Anonymous,552 E Market St,Junk on property,,"10/27/2021 8:19:46 AM","12/9/2021 1:53:01 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11380057.4900000,6846745.4600000,-78.8591655,38.4489411,552,552,E Market St,Harrisonburg,VA,22801,027 B  5,8f287600-3a99-4e0e-9cbe-979c28c3053b,,,,,,,,False,True,,False,Citizen,P&Z,,,0,0,,
1433,False,229027,Code Incident,Setback,True,"12/7/2021 2:55:04 PM",2112C-0004-NU,Anonymous,455 N Dogwood Dr,Shed or accessory building located in the backyard is not meeting the 5ft. rear and side property setback. ,No Violations Found,"12/8/2021 3:00:00 PM","12/10/2021 3:27:09 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11374746.7300000,6849173.1400000,-78.8777444,38.4555488,455,455,N Dogwood Dr,Harrisonburg,VA,22802,036 D  4,f6667b87-e991-40a8-95bf-1334d3e8192b,,,,,,,,False,True,,False,Citizen,P&Z,,,0,0,,
1434,False,227996,Code Incident,"Junk, Trash and Debris",True,"9/20/2021 1:23:00 PM",2109C-0016-JNK,,725 S Main St,Indoor furniture on porch. ,Violations Remedied,"11/19/2021 12:30:00 AM","12/17/2021 3:42:54 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11375838.3600000,6844279.4700000,-78.8738627,38.4421234,725,725,S Main St,Harrisonburg,VA,22801,025 L  3,4b7c6c1a-b60e-40de-a1c5-33501265fcae,,,,,,,,False,True,,False,Public Works,P&Z,,"10/4/2021 12:00:00 AM",1,1,,
1435,False,227997,Code Incident,"Junk, Trash and Debris",True,"9/20/2021 2:50:20 PM",2109C-0017-JNK,,635 S Main St,Indoor furniture on porch. ,Violations Remedied,"10/4/2021 12:30:00 AM","12/17/2021 3:49:18 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11376149.7000000,6844644.3000000,-78.8727808,38.4431286,635,635,S Main St,Harrisonburg,VA,22801,025 L  9,182289bd-02f1-4590-97e0-5ffba1103378,,,,,,,,False,True,,False,Public Works,P&Z,,"10/4/2021 12:00:00 AM",1,1,,
1436,False,229071,Code Incident,Chickens,True,"12/10/2021 3:28:24 PM",2112C-0006-CHK,Anonymous,2212 Lake Terrace Dr,Chickens in the back yard without a permit. ,No Violations Found,"12/13/2021 9:00:00 AM","12/17/2021 4:56:21 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11376506.5600000,6861063.7400000,-78.8717670,38.4882192,2212,2212,Lake Terrace Dr,Harrisonburg,VA,22802,053 M  9,b84edc92-1bba-429c-8bbb-8fa81428336a,,,,,,,,False,True,,False,Citizen,P&Z,,,0,0,,
1437,False,228989,Code Incident,"Use: Occupancy",True,"12/3/2021 2:28:27 PM",2112C-0003-OCC,,78 Rex Rd,Too many people living in the house. Said that there was a van picking up people in the mornings. ,No Violations Found,"12/3/2021 2:15:00 PM","12/20/2021 5:30:45 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11369741.0400000,6839100.2800000,-78.8950733,38.4278315,78,78,Rex Rd,Harrisonburg,VA,22801,009 K  6,6049a47f-6cfb-4fdd-ae75-ab4f7d0911e9,,,,,,,,False,True,,False,Citizen,P&Z,,,0,0,,
1438,False,229072,Code Incident,"Use: Other",True,"12/10/2021 3:40:21 PM",2112C-0007-USE,Anonymous,4030 S Main St,Complaint that the property is being use as manufactured storage/sales lot. This is not permitted in the B-2 without a special use permit and we do not have one on fill for this property. ,No Violations Found,"12/13/2021 11:00:00 AM","12/22/2021 10:05:13 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11363992.2400000,6827264.8000000,-78.9149542,38.3952623,4030,4030,S Main St,Harrisonburg,VA,22801,108 C  5,b02c9be8-9019-46f4-929a-65a2f8aeb8d7,,,,,,,,False,True,,False,Citizen,P&Z,,,0,0,,
1439,False,229433,Code Incident,"Use: Other",False,"12/22/2021 10:02:21 AM",2112C-0017-USE,Anonymous,4040 S Main St,"Storage and (possible sales) of manufactured homes in the B-2 requires a Special Use Permit unless the owners can prove non-conformity. Additionally, there was an accumulation of trash on the property. ",,"12/22/2021 10:02:21 AM","12/22/2021 3:20:42 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11363882.1800000,6827054.3100000,-78.9153349,38.3946829,4040,4040,S Main St,Harrisonburg,VA,22801,108 C  6,990343a6-e20c-4ea7-a36b-04d53ba4eaab,,,,,,,,False,True,,False,Citizen,P&Z,,,0,0,,
1440,False,229489,Code Incident,Working Without a Permit,False,"12/30/2021 2:31:04 PM",2112C-0025-NP,,150 Franklin St,"New roof being installed, caller stated they drove by location today and shingles or roof materials were being lifted up by heavy equipment onto roof. No visible permit seen.  Permit Tech looked up address for roof permit for address provided and no roof permit. Looks like a house, but signage in yard indicates an art gallery",,"12/30/2021 2:31:04 PM","12/30/2021 3:59:47 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11377589.0800000,6845928.6900000,-78.8677732,38.4466714,150,150,Franklin St,Harrisonburg,VA,22801,026 H  6,1946db92-acd6-440c-857a-ffeb60ec50c6,,,,,,,,False,True,,False,Citizen,BLD,,,0,0,,
1441,False,229488,Code Incident,"Use: Other",False,"12/30/2021 12:51:47 PM",2112C-0024-USE,Anonymous,841 Chicago Ave,Food Truck located on lot does not have a special use permit for the zoning district and must be relocated or permit applied for. ,Correction Notice,"1/4/2022 3:59:15 PM","1/4/2022 4:03:11 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11375469.2100000,6851050.7700000,-78.8752482,38.4607128,841,841,Chicago Ave,Harrisonburg,VA,22802,039 F  2 3,d610cba4-25a6-4101-a061-d501f0032086,,,,,,,,False,True,,False,Citizen,P&Z,,,0,0,,
1442,False,228670,Code Incident,Inoperable Vehicle,True,"10/27/2021 9:17:10 AM",2110C-0023-INOP,Anonymous,420 West Ave,Inoperable vehicle in driveway.,Violations Remedied,"11/8/2021 1:24:49 PM","1/5/2022 8:31:45 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11368572.3400000,6842170.3600000,-78.8991996,38.4362479,420,420,West Ave,Harrisonburg,VA,22801,021 B 13,fae5c2a4-7d58-4b50-9b77-1d21c2afe7e3,,,,,,,,False,True,,False,Citizen,P&Z,,"11/6/2021 12:00:00 AM",1,1,,
1443,False,228876,Code Incident,"Junk, Trash and Debris",True,"11/23/2021 10:49:24 AM",2111C-0019-JNK,,270 W Bruce St,Two couches on front porch.,Violations Remedied,"12/9/2021 12:30:00 AM","1/5/2022 3:56:44 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11375733.1600000,6846473.7200000,-78.8742612,38.4481475,270,270,W Bruce St,Harrisonburg,VA,22801,025 B 17,acfd079c-cdc4-4501-b923-4ca0dba78009,,,,,,,,False,True,,False,Public Works,P&Z,,"12/7/2021 12:00:00 AM",1,1,,
1444,False,229535,Code Incident,"Junk, Trash and Debris",False,"1/6/2022 3:08:51 PM",2201C-0005-JNK,,409 S Main St,large pile of trash on property,Return Receipt Rc'd,"1/6/2022 3:24:15 PM","1/6/2022 3:33:48 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11376935.9300000,6845619.3000000,-78.8700494,38.4458147,409,409,S Main St,Harrisonburg,VA,22801,025 J 10,5ea80005-1351-462d-899b-3997e7cc44fe,,,,,,,,False,True,,False,Engineering,P&Z,,"1/20/2022 12:00:00 AM",1,1,,
1445,False,229538,Code Incident,Signage,True,"1/7/2022 9:55:19 AM",2201C-0006-SIGN,Savides Lazaros,115 S Carlton St Ste A,Liberty tax yard signs at Clover Leaf Shopping Center.,No Violations Found,"1/7/2022 9:45:00 AM","1/7/2022 9:58:02 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11380907.2000000,6844185.4500000,-78.8561638,38.4419205,115,115,S Carlton St,Harrisonburg,VA,22801,027 O  1,d8e4d55d-1572-4cb0-8f22-25e66b49e4aa,,,,,,,,False,True,,False,Citizen,P&Z,,,0,0,,
