Row,Fav,MasterGridDataID,ObjLabel,TypeName,IsClosed,FilingDate,NumString,Applicant,Location,Descr,Status,StatusDate,ModifiedDate,IsDeleted,TotalFees,UnpaidFees,CanPayFees,PublicDocCount,IsLockedInt,IsLockedExt,CouncilDistrict,Zoning,Value,IsPublic,LU_JurisdictionID,X,Y,XWGS84,YWGS84,HouseNum,HouseNumInt,StreetName,City,St,Zip,Parcel,Guid,UserFavID,UserID,FavType,FavID,IsActive,IsDeleted1,ContactID,CanEdit,CanView,CanRenew,NeedAccept,Origin,Division,Next Compliance Date,Last Compliance Date,Open Violations,Total Violations,Next Hearing Date,Last Hearing Date
13,False,233997,Incident,Working Without a Permit,False,"10/4/2022 2:59:18 PM",2210C-0003-NP,,541 Virginia Ave,replacing front steps without permits,Inspection,"10/4/2022 2:30:00 PM","10/4/2022 3:01:56 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,-1.0000000,-1.0000000,-1.0000000,-1.0000000,,0,,,,,,87fbe71c-3d30-4142-ad54-7ad1d4e7b283,,,,,,,,,,,False,,,,,,,,
14,False,233604,Incident,Property Maintenance,False,"9/16/2022 8:10:19 AM",2209C-0013-PM,Harrisonburg Police Dept,712 Ridgeville Ln,"Message from Megan Austin HPD: I was directed your department’s way - there is an abandoned property at 712 Ridgeville Lane that I think now has squatters. It has had a busted-out door for years (the glass on the edge of the front door is in pieces) but now the random screen that is on the front is pushed aside, leaving the house now-completely open to the elements.  Could someone in the city look into this property? It seems like a hazard at this point - and there’s no way the home is livable now given that the only separation between the indoors and outdoors for the last two or so years has been that screen. The vehicle out front hasn’t moved in at least three years.",Correction Notice,"9/16/2022 3:29:37 PM","10/6/2022 5:01:23 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11381337.7900000,6836169.9200000,-78.8545523,38.4199149,712,712,Ridgeville Ln,Harrisonburg,VA,22801,084 C  3,a8ec7638-fd35-440d-9bfb-045969a92aa6,,,,,,,,,,,False,,,,,,,,
15,False,234045,Incident,Inoperable Vehicle,False,"10/7/2022 10:57:56 AM",2210C-0013-INOP,Anonymous,372 Myrtle St,Inoperable vehicles,Inspection,"10/7/2022 3:45:00 PM","10/7/2022 4:02:40 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11379358.9900000,6847984.9700000,-78.8616215,38.4523372,372,372,Myrtle St,Harrisonburg,VA,22802,033 M 11,0cfdf17e-59f1-4c72-91f6-3d022f2fd480,,,,,,,,,,,False,,,,,,,,
16,False,234037,Incident,Tall Grass and Weeds,True,"10/6/2022 5:00:56 PM",2210C-0011-TGW,Anonymous,455 Hartman Dr,"Tall grass, weeds, foreign growth in the front yard.",No Violations Found,"10/7/2022 5:15:00 PM","10/7/2022 5:14:17 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11374576.5100000,6849354.7900000,-78.8783414,38.4560457,455,455,Hartman Dr,Harrisonburg,VA,22802,036 C  3 3-A,150fe8a2-6959-4172-b288-ca689ebc1afa,,,,,,,,,,,False,,,,,,,,
17,False,234057,Incident,Spot Inspection,True,"10/7/2022 4:03:49 PM",2210C-0018-SPT,,2415 Avonlea Ln,"Anonymous complaint about a modified grill not being code, ",No Violations Found,"10/10/2022 10:45:00 AM","10/10/2022 11:02:35 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11381940.2400000,6835143.7700000,-78.8524358,38.4171035,2415,2415,Avonlea Ln,Harrisonburg,VA,22801,081 D  6,2fa333ec-a6ab-4a50-8ca8-101c0a39eb79,,,,,,,,,,,False,,,,,,,,
18,False,233827,Incident,Tall Grass and Weeds,True,"9/27/2022 2:13:17 PM",2209C-0026-TGW,Anonymous,3171 Horseshoe Ln,Tall grass and weeds.,Violations Remedied,"10/10/2022 3:23:00 PM","10/11/2022 12:56:00 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11371141.1300000,6829582.2600000,-78.8900448,38.4017120,3171,3171,Horseshoe Ln,Harrisonburg,VA,22801,096 B 81,dc568962-f098-49d5-abaf-1b31cb56ecf6,,,,,,,,,,,False,,,,,,,,
19,False,234121,Incident,Tall Grass and Weeds,True,"10/11/2022 12:56:40 PM",2210C-0023-TGW,Anonymous,1257 Wordsworth Ct,Tall grass,No Violations Found,"10/11/2022 12:45:00 PM","10/11/2022 1:01:08 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11381964.9900000,6850745.1400000,-78.8525585,38.4599442,1257,1257,Wordsworth Ct,Harrisonburg,VA,22802,042 G  3,7f1b737a-7c82-4ab2-957c-3d38b8868b5e,,,,,,,,,,,False,,,,,,,,
20,False,234038,Incident,Tall Grass and Weeds,True,"10/6/2022 5:02:29 PM",2210C-0012-TGW,Anonymous,1255 Wordsworth Ct,tall grass and weeds ,No Violations Found,"10/11/2022 9:00:00 AM","10/12/2022 9:00:12 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11381941.1100000,6850740.1300000,-78.8526419,38.4599302,1255,1255,Wordsworth Ct,Harrisonburg,VA,22802,042 G  4,b5e2591c-8b02-45f9-aad1-97f8b33f4944,,,,,,,,,,,False,,,,,,,,
21,False,233558,Incident,Signage,True,"9/13/2022 10:10:58 AM",2209C-0011-SIGN,,491 Broad St,During a staff meeting with owner it was noted that signage had been added to the property without permits,Violations Remedied,"10/11/2022 9:15:00 AM","10/12/2022 9:18:46 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11378815.0100000,6848490.6700000,-78.8635281,38.4537199,491,491,Broad St,Harrisonburg,VA,22802,034 G 10 11 12,49220f42-b5e7-4b7e-87b5-fc18f7eb502a,,,,,,,,,,,False,,,,,,,,
22,False,234151,Incident,Spot Inspection,True,"10/13/2022 3:32:06 PM",2210C-0026-SPT,,28 W Rock St,Emergency reported vehicle impact.  No structural damage.,Inspection,"10/13/2022 3:45:00 PM","10/13/2022 4:40:21 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11377413.7600000,6848134.9400000,-78.8684163,38.4527277,28,28,W Rock St,Harrisonburg,VA,22802,034 H  1-4 18 19,0e82f93c-f1cf-4237-8a73-77a1e3fe2f61,,,,,,,,,,,False,,,,,,,,
23,False,233554,Incident,Working Without a Permit,True,"9/13/2022 9:45:17 AM",2209C-0010-NP,,442 E Market St,Rear staircase built without permit to 2nd story apartment/entrance.,Violations Remedied,"10/14/2022 9:00:00 AM","10/14/2022 8:47:09 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11379293.3900000,6846637.7300000,-78.8618321,38.4486370,442,442,E Market St,Harrisonburg,VA,22801,027 A  4-A,b28c610e-b351-4062-ab2c-68a0f1081305,,,,,,,,,,,False,,,,,,,,
24,False,233600,Incident,Working Without a Permit,True,"9/15/2022 3:59:58 PM",2209C-0012-NP,,915 Oakland St,"Unpermitted attached deck in rear of house with missing steps.  Also, no street numbers visible.",Violations Remedied,"10/17/2022 4:45:00 PM","10/18/2022 7:54:57 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11381720.0400000,6844326.8300000,-78.8533277,38.4423174,915,915,Oakland St,Harrisonburg,VA,22802,028 F  3,1514cd77-5f16-4004-ae10-532ed2bda095,,,,,,,,,,,False,,,,,,,,
25,False,234015,Incident,Working Without a Permit,True,"10/5/2022 1:25:42 PM",2210C-0006-NP,,627 Chicago Ave,CO2 Pressure vessel installed without permit and approved barrier protection.,Violations Remedied,"11/8/2022 1:45:00 PM","10/20/2022 9:55:11 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11375868.8200000,6849728.3500000,-78.8738338,38.4570860,627,627,Chicago Ave,Harrisonburg,VA,22802,039 W 19,44b5c410-ae3b-4e98-8f74-87656170b5af,,,,,,,,,,,False,,,,,,,,
26,False,233415,Incident,Working Without a Permit,False,"9/2/2022 1:10:27 PM",2209C-0006-NP,,916 W Market St,Unpermitted accessory building attached to side of church.  ,Inspection,"10/24/2022 2:30:00 PM","10/21/2022 8:51:51 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11373062.3300000,6848201.7600000,-78.8836123,38.4528623,916,916,W Market St,Harrisonburg,VA,22801,036 T  2,d0d7093b-f228-42c6-b602-225297c89b18,,,,,,,,,,,False,,,,,,,,
27,False,234280,Incident,Working Without a Permit,False,"10/21/2022 1:21:32 PM",2210C-0031-NP,,205 Broad St,needs elec. permit.  already pulled building and plumbing.  NEMA construction who did work is out of country until 11/7.  Original issue was brought up in early October.,,"10/21/2022 1:21:32 PM","10/21/2022 1:56:19 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11378628.1000000,6847556.7800000,-78.8641678,38.4511534,205,205,Broad St,Harrisonburg,VA,22802,034 O  1-3,e9f62cee-0d36-45bd-9594-33df934544bf,,,,,,,,,,,False,,,,,,,,
28,False,234263,Incident,Property Maintenance,True,"10/20/2022 11:04:35 AM",2210C-0028-PM,,405 Hartman Dr,Complaint overgrown driveway and not keeping up with maintenance of yard and area of house.,No Violations Found,"10/21/2022 10:00:00 AM","10/24/2022 3:58:03 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11374481.9300000,6849239.0000000,-78.8786700,38.4557266,405,405,Hartman Dr,Harrisonburg,VA,22802,036 C  6 6-A,d82d31ab-21d9-48e0-a832-83ca2bf18604,,,,,,,,,,,False,,,,,,,,
29,False,234016,Incident,"Junk, Trash and Debris",True,"10/5/2022 2:29:19 PM",2210C-0007-JNK,Julie Fansler,145 Campbell St,Indoor furniture on front porch.,Violations Remedied,"11/3/2022 11:01:00 AM","10/25/2022 10:34:01 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11377489.6200000,6845332.0900000,-78.8681121,38.4450321,145,145,Campbell St,Harrisonburg,VA,22801,026 O  7,2047bc01-3d2e-4d2b-aadd-258b0ef3a086,,,,,,,,,,,False,,,,,,,,
30,False,234275,Incident,Working Without a Permit,True,"10/21/2022 9:58:57 AM",2210C-0030-NP,,910 Reservoir St,Residing entire building B occupancy Sam's Hot Dogs,Violations Remedied,"10/25/2022 12:30:00 PM","10/25/2022 12:28:08 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11380463.1500000,6844445.2100000,-78.8577177,38.4426291,910,910,Reservoir St,Harrisonburg,VA,22801,027 O  1,afb88a8e-0223-4374-a867-aa9e01fe13b3,,,,,,,,,,,False,,,,,,,,
31,False,233851,Incident,"Junk, Trash and Debris",True,"9/29/2022 11:34:23 AM",2209C-0029-JNK,Anonymous,372 Myrtle St,Junk and trash,Violations Remedied,"10/25/2022 1:45:00 PM","10/25/2022 1:37:46 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11379358.9900000,6847984.9700000,-78.8616215,38.4523372,372,372,Myrtle St,Harrisonburg,VA,22802,033 M 11,84dc8821-e3f7-4dd2-944d-800f981cc101,,,,,,,,,,,False,,,,,,,,
32,False,233853,Incident,"Junk, Trash and Debris",True,"9/29/2022 1:04:05 PM",2209C-0030-JNK,Anonymous,1340 Hunters Rd Ste D,Accumulation of trash bags outside unit D.,Violations Remedied,"10/25/2022 1:45:00 PM","10/25/2022 1:38:30 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11375404.3000000,6838444.3200000,-78.8752949,38.4260955,1340,1340,Hunters Rd,Harrisonburg,VA,22801,012 M  4,fd2bfcd0-e568-4bc7-97cf-c5e15b7669fc,,,,,,,,,,,False,,,,,,,,
33,False,233810,Incident,"Junk, Trash and Debris",True,"9/26/2022 4:35:26 PM",2209C-0025-JNK,Anonymous,1340 Hunters Rd Ste D,Accumulation of trash bags on property.,Violations Remedied,"9/26/2022 4:30:00 PM","10/25/2022 1:38:50 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11375404.3000000,6838444.3200000,-78.8752949,38.4260955,1340,1340,Hunters Rd,Harrisonburg,VA,22801,012 M  4,2118de9c-85d4-4f86-85be-530f3d69ded8,,,,,,,,,,,False,,,,,,,,
34,False,233731,Incident,Tall Grass and Weeds,True,"9/23/2022 9:25:43 AM",2209C-0018-TGW,Anonymous,142 Broad St,Tall grass and weeds.,Violations Remedied,"10/3/2022 12:30:00 AM","10/25/2022 1:42:49 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11378669.1700000,6847314.7100000,-78.8640211,38.4504892,142,142,Broad St,Harrisonburg,VA,22802,034 RR14,7044f7c0-1f34-455f-bedc-d7e140ad2cb8,,,,,,,,,,,False,,,,,,,,
35,False,234034,Incident,"Junk, Trash and Debris",False,"10/6/2022 3:06:37 PM",2210C-0010-JNK,City of Harrisonburg Public Works,303 S Liberty St,leather couch on the front porch,Referral to HPW,"10/25/2022 2:57:10 PM","10/25/2022 2:57:40 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11376308.5700000,6845263.5900000,-78.8722349,38.4448309,303,303,S Liberty St,Harrisonburg,VA,22801,025 I  6,1cbecb4d-7b52-4240-bbba-e0986ae9f3d3,,,,,,,,,,,False,,,,,,,,
36,False,233740,Incident,"Junk, Trash and Debris",False,"9/23/2022 3:25:25 PM",2209C-0020-JNK,City of Harrisonburg Public Works,725 S Main St,Indoor furniture on the front porch,Referral to HPW,"10/25/2022 3:05:20 PM","10/25/2022 3:06:43 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11375821.3000000,6844302.5700000,-78.8739226,38.4421866,725,725,S Main St,Harrisonburg,VA,22801,025 L  3,f408c55c-fb66-4172-bcbf-fbee928e0c6e,,,,,,,,,,,False,,,,,,,,
37,False,234365,Incident,Property Maintenance,False,"10/25/2022 9:07:16 AM",2210C-0034-PM,,351 N Mason St,Overflowing water closet on 4th floor leaked down and was seeping into/through ceilings/walls of 3rd and 2nd floors stacked below.,Correction Notice,"10/25/2022 12:28:49 PM","10/25/2022 4:40:05 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11377992.7000000,6848122.9800000,-78.8663945,38.4527012,351,351,N Mason St,Harrisonburg,VA,22802,034 I  4,0884d717-033e-4226-ae26-f0c5ce4e0823,,,,,,,,,,,False,,,,,,,,
38,False,234374,Code Incident,Chickens,False,"10/25/2022 2:54:07 PM",2210C-0035-CHK,Ann Reed Held,224 E Wolfe St,Possible chickens on the property without a permit. ,,"10/25/2022 2:54:07 PM","10/26/2022 9:42:02 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11378318.6400000,6847514.1900000,-78.8652478,38.4510331,224,224,E Wolfe St,Harrisonburg,VA,22802,034 O 13,f1523d2d-8797-4f3b-8718-6708ab529ba9,,,,,,,,False,True,,False,Animal Control,P&Z,,,0,0,,
39,False,234407,Incident,Working Without a Permit,False,"10/27/2022 11:07:49 AM",2210C-0036-NP,,1321 S Dogwood Dr,"Caller stated that this house has been sold and renovations being done to include decking, interior renovations but dont know extent of changes being done, mostly danger from removal of existing chimney and brick and blocks from this fell on gas meter and created a gas smell. Another neighbor called gas company and they came out and fixed damage that was done but still doing stuff there causing more debris to fall on top of gas meter. called said none of the workers there onsite speak english, Fear of gas leak and property damage to other properties",Inspection,"10/27/2022 1:30:00 PM","10/27/2022 4:59:53 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11368183.4500000,6842396.2000000,-78.9005607,38.4368634,1321,1321,S Dogwood Dr,Harrisonburg,VA,22801,021 C  1,47b552a1-e898-4720-8172-9d111d78fa0f,,,,,,,,,,,False,,,,,,,,
40,False,234417,Code Incident,Signage,False,"10/27/2022 4:27:03 PM",2210C-0037-SIGN,Anonymous,855 S Dogwood Dr,Large sign on property. Mostly likely in excess of what is allowed for permanent signs on residential properties. ,,"10/27/2022 4:27:03 PM","10/31/2022 11:49:14 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11372197.7100000,6844960.7800000,-78.8865838,38.4439528,855,855,S Dogwood Dr,Harrisonburg,VA,22801,023 E  1 2 3,d9750425-df2b-43d3-9b0e-05ccc543fdc5,,,,,,,,False,True,,False,Citizen,P&Z,,,0,0,,
41,False,234423,Incident,Property Maintenance,False,"10/28/2022 10:15:55 AM",2210C-0038-PM,Anonymous,1370 N Main St,Sign is in disrepair and poses a safety threat.,Inspection,"10/31/2022 10:30:00 AM","10/31/2022 3:58:22 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11382567.2600000,6851705.6100000,-78.8504680,38.4625880,1370,1370,N Main St,Harrisonburg,VA,22802,042 D 16,35d96fee-1162-4076-96a1-f16c3b474383,,,,,,,,,,,False,,,,,,,,
42,False,234005,Incident,"Use: Occupancy",False,"10/5/2022 9:13:42 AM",2210C-0004-OCC,Anonymous,281 W View St,"Complainant said that there are multiple people living at this property, perhaps in violation of the occupancy regulations in the U-R district. The caller said that most people are dropped off, so we may not see many cars on the property. ",Correction Notice,"10/31/2022 1:56:02 PM","11/1/2022 8:22:37 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11377533.9100000,6844059.2900000,-78.8679397,38.4415376,281,281,W View St,Harrisonburg,VA,22801,026 T 14,263c0b2d-f6c7-45c5-bc9b-2ef60100aa73,,,,,,,,,,,False,,,,,,,,
43,False,234517,Incident,Property Maintenance,False,"11/2/2022 8:53:09 AM",2211C-0003-PM,,538 E Market St Apt 1,"Tenant complaining about numerous structural issues with the apartment that the landlord has yet to fix. There are cracks in the walls from the foundation settling, Holes in the wood floor from possible termite damage. Apartment has gas but no carbon monoxide detector. Wiring issues with lights flickering. ",Correction Notice,"11/3/2022 3:49:32 PM","11/2/2022 8:55:00 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11379826.1200000,6846713.3500000,-78.8599729,38.4488504,538,538,E Market St,Harrisonburg,VA,22801,027 B  3,a87a13e7-4b09-4cd7-ae5d-ab01fe8e0ca0,,,,,,,,,,,False,,,,,,,,
44,False,234017,Incident,"Junk, Trash and Debris",True,"10/5/2022 2:32:14 PM",2210C-0008-JNK,Julie Fansler,277 W Bruce St,Indoor furniture on front porch.,Violations Remedied,"11/3/2022 9:00:00 AM","11/3/2022 8:50:45 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11375690.4500000,6846375.0500000,-78.8744089,38.4478760,277,277,W Bruce St,Harrisonburg,VA,22801,025 E  4,56efade3-7668-4a51-83d5-798e12de44ef,,,,,,,,,,,False,,,,,,,,
45,False,234126,Incident,Other,True,"10/12/2022 9:21:01 AM",2210C-0024-OTH,Anonymous,532 S Main St,Large collection of wooden pallet has been turned into a enclosed patio/pergola structure ,No Violations Found,"11/3/2022 2:15:00 PM","11/3/2022 2:13:07 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11376722.5000000,6844904.6600000,-78.8707846,38.4438499,532,532,S Main St,Harrisonburg,VA,22801,025 M  5,09ad87bc-9867-4e27-8e90-0b1aa21f8613,,,,,,,,,,,False,,,,,,,,
46,False,234132,Incident,"Junk, Trash and Debris",True,"10/12/2022 11:32:24 AM",2210C-0025-JNK,Anonymous,537 W Wolfe St,Junk in the rear and side yard.,No Violations Found,"11/14/2022 2:39:00 PM","11/3/2022 3:52:30 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11374683.5900000,6848099.9500000,-78.8779494,38.4526012,537,537,W Wolfe St,Harrisonburg,VA,22802,036 O 15,b265de52-144a-42dc-82a2-aaeb69c4406f,,,,,,,,,,,False,,,,,,,,
47,False,234541,Incident,Property Maintenance,False,"11/2/2022 7:22:55 AM",2211C-0006-PM,,2171 Sour Cherry Ln,water leak on second floor and drained to the basement ,Inspection,"11/2/2022 8:15:00 PM","11/4/2022 7:28:00 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,-1.0000000,-1.0000000,-1.0000000,-1.0000000,,0,,,,,,104c3c6d-d55d-4c46-8d44-eb5079a684a6,,,,,,,,,,,False,,,,,,,,
48,False,234047,Incident,Tall Grass and Weeds,True,"10/7/2022 11:01:16 AM",2210C-0015-TGW,Anonymous,759 Madison St,Tall grass and weeds.,Inspection,"10/10/2022 11:45:00 AM","11/4/2022 10:38:37 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11379024.3500000,6850104.2500000,-78.8628193,38.4581529,759,759,Madison St,Harrisonburg,VA,22802,040 P 11 12,15a716cb-6046-484c-8c61-87708e86b1d5,,,,,,,,,,,False,,,,,,,,
